Team Toccata;;;;
PB-01998;;;;
V3.1.17 ;;;;
DateTime;GpsPos;EventNumber;Data;
2019-03-07 10:17:43;N5157.7017E00402.428;770;100;
2019-03-07 10:18:43;N5157.7015E00402.428;331;163;
2019-03-07 10:18:43;N5157.7015E00402.428;650;1462;
2019-03-07 10:18:43;N5157.7015E00402.428;770;100;
2019-03-07 10:19:43;N5157.7014E00402.428;331;175;
2019-03-07 10:19:43;N5157.7014E00402.428;650;1456;
2019-03-07 10:19:43;N5157.7014E00402.428;770;100;
2019-03-07 10:20:43;N5157.7013E00402.428;331;189;
2019-03-07 10:20:43;N5157.7013E00402.428;650;1458;
2019-03-07 10:20:43;N5157.7013E00402.428;770;100;
2019-03-07 10:21:43;N5157.7014E00402.428;331;203;
2019-03-07 10:21:43;N5157.7014E00402.428;650;1457;
2019-03-07 10:21:43;N5157.7014E00402.428;770;100;
2019-03-07 10:22:43;N5157.7013E00402.428;331;217;
2019-03-07 10:22:43;N5157.7013E00402.428;650;1456;
2019-03-07 10:22:43;N5157.7013E00402.428;770;100;
2019-03-07 10:23:43;N5157.7013E00402.427;331;231;
2019-03-07 10:23:43;N5157.7013E00402.427;650;1457;
2019-03-07 10:23:43;N5157.7013E00402.427;770;100;
2019-03-07 10:24:43;N5157.7014E00402.427;331;245;
2019-03-07 10:24:43;N5157.7014E00402.427;650;1455;
2019-03-07 10:24:43;N5157.7014E00402.427;770;100;
2019-03-07 10:25:43;N5157.7015E00402.428;331;258;
2019-03-07 10:25:43;N5157.7015E00402.428;650;1450;
2019-03-07 10:25:43;N5157.7015E00402.428;770;100;
2019-03-07 10:26:43;N5157.7016E00402.428;331;271;
2019-03-07 10:26:43;N5157.7016E00402.428;650;1454;
2019-03-07 10:26:43;N5157.7016E00402.428;770;100;
2019-03-07 10:27:43;N5157.7016E00402.428;331;281;
2019-03-07 10:27:43;N5157.7016E00402.428;650;1452;
2019-03-07 10:27:43;N5157.7016E00402.428;770;100;
2019-03-07 10:28:43;N5157.7016E00402.428;331;292;
2019-03-07 10:28:43;N5157.7016E00402.428;650;1448;
2019-03-07 10:28:43;N5157.7016E00402.428;770;100;
2019-03-07 10:29:43;N5157.7014E00402.428;331;302;
2019-03-07 10:29:43;N5157.7014E00402.428;650;1446;
2019-03-07 10:29:43;N5157.7014E00402.428;770;100;
2019-03-07 10:30:43;N5157.7014E00402.428;331;313;
2019-03-07 10:30:43;N5157.7014E00402.428;650;1447;
2019-03-07 10:30:43;N5157.7014E00402.428;770;100;
2019-03-07 10:31:43;N5157.7013E00402.428;331;323;
2019-03-07 10:31:43;N5157.7013E00402.428;650;1444;
2019-03-07 10:31:43;N5157.7013E00402.428;770;100;
2019-03-07 10:32:43;N5157.7015E00402.428;331;334;
2019-03-07 10:32:43;N5157.7015E00402.428;650;1445;
2019-03-07 10:32:43;N5157.7015E00402.428;770;100;
2019-03-07 10:33:43;N5157.7018E00402.428;331;345;
2019-03-07 10:33:43;N5157.7018E00402.428;650;1445;
2019-03-07 10:33:43;N5157.7018E00402.428;770;100;
2019-03-07 10:34:43;N5157.7015E00402.428;331;359;
2019-03-07 10:34:43;N5157.7015E00402.428;650;1450;
2019-03-07 10:34:43;N5157.7015E00402.428;770;100;
2019-03-07 10:35:05;-;240;0;
2019-03-07 10:35:43;N5157.7015E00402.428;650;1446;
2019-03-07 10:35:43;N5157.7015E00402.428;770;100;
2019-03-07 10:35:57;N5157.7015E00402.428;806;0;
2019-03-07 10:36:43;N5157.7015E00402.428;331;380;
2019-03-07 10:36:43;N5157.7015E00402.428;650;1453;
2019-03-07 10:36:43;N5157.7015E00402.428;770;100;
2019-03-07 10:37:43;N5157.7013E00402.428;331;393;
2019-03-07 10:37:43;N5157.7013E00402.428;650;1454;
2019-03-07 10:37:43;N5157.7013E00402.428;770;100;
2019-03-07 10:38:43;N5157.7015E00402.428;331;407;
2019-03-07 10:38:43;N5157.7015E00402.428;650;1457;
2019-03-07 10:38:43;N5157.7015E00402.428;770;100;
2019-03-07 10:39:43;N5157.7013E00402.428;331;420;
2019-03-07 10:39:43;N5157.7013E00402.428;650;1457;
2019-03-07 10:39:43;N5157.7013E00402.428;770;100;
2019-03-07 10:40:43;N5157.7012E00402.428;331;431;
2019-03-07 10:40:43;N5157.7012E00402.428;650;1458;
