DateTime,GpsPos,EventNumber,Data
2019-03-13 06:31:21,N5315.1092E00244.293,760,95
2019-03-13 06:31:21,N5315.1092E00244.293,770,100
2019-03-13 06:31:40,N5315.0725E00244.271,806,0
2019-03-13 06:32:21,N5314.9932E00244.226,331,465
2019-03-13 06:32:21,N5314.9932E00244.226,640,1631
2019-03-13 06:32:21,N5314.9932E00244.226,650,1502
2019-03-13 06:32:21,N5314.9932E00244.226,760,95
2019-03-13 06:32:21,N5314.9932E00244.226,770,100
2019-03-13 06:33:21,N5314.8737E00244.150,331,483
2019-03-13 06:33:21,N5314.8737E00244.150,640,1599
2019-03-13 06:33:21,N5314.8737E00244.150,650,1479
2019-03-13 06:33:21,N5314.8737E00244.150,760,95
2019-03-13 06:33:21,N5314.8737E00244.150,770,100
2019-03-13 06:33:53,-,240,0
2019-03-13 06:34:21,N5314.7528E00244.059,640,1567
2019-03-13 06:34:21,N5314.7528E00244.059,650,1450
2019-03-13 06:34:21,N5314.7528E00244.059,760,95
2019-03-13 06:34:21,N5314.7528E00244.059,770,100
2019-03-13 06:34:44,N5314.7034E00244.027,806,0
2019-03-13 06:35:21,N5314.6223E00243.968,331,507
2019-03-13 06:35:21,N5314.6223E00243.968,640,1632
2019-03-13 06:35:21,N5314.6223E00243.968,650,1494
2019-03-13 06:35:21,N5314.6223E00243.968,760,95
2019-03-13 06:35:21,N5314.6223E00243.968,770,100
2019-03-13 06:36:21,N5314.4888E00243.862,331,524
2019-03-13 06:36:21,N5314.4888E00243.862,640,1621
2019-03-13 06:36:21,N5314.4888E00243.862,650,1492
2019-03-13 06:36:21,N5314.4888E00243.862,760,95
2019-03-13 06:36:21,N5314.4888E00243.862,770,100
2019-03-13 06:36:56,-,240,0
2019-03-13 06:37:21,N5314.3547E00243.756,640,1570
2019-03-13 06:37:21,N5314.3547E00243.756,650,1451
2019-03-13 06:37:21,N5314.3547E00243.756,760,95
2019-03-13 06:37:21,N5314.3547E00243.756,770,100
2019-03-13 06:37:48,N5314.2949E00243.715,806,0
2019-03-13 06:38:21,N5314.2181E00243.655,331,551
2019-03-13 06:38:21,N5314.2181E00243.655,640,1628
2019-03-13 06:38:21,N5314.2181E00243.655,650,1492
2019-03-13 06:38:21,N5314.2181E00243.655,760,95
2019-03-13 06:38:21,N5314.2181E00243.655,770,100
2019-03-13 06:39:21,N5314.0805E00243.572,331,569
2019-03-13 06:39:21,N5314.0805E00243.572,640,1626
2019-03-13 06:39:21,N5314.0805E00243.572,650,1498
2019-03-13 06:39:21,N5314.0805E00243.572,760,95
2019-03-13 06:39:21,N5314.0805E00243.572,770,100
2019-03-13 06:40:00,-,240,0
2019-03-13 06:40:21,N5313.9434E00243.487,640,1555
2019-03-13 06:40:21,N5313.9434E00243.487,650,1439
2019-03-13 06:40:21,N5313.9434E00243.487,760,95
2019-03-13 06:40:21,N5313.9434E00243.487,770,100
2019-03-13 06:40:51,N5313.8762E00243.437,806,0
2019-03-13 06:41:22,N5313.8099E00243.388,331,596
2019-03-13 06:41:22,N5313.8099E00243.388,640,1622
2019-03-13 06:41:22,N5313.8099E00243.388,650,1491
2019-03-13 06:41:22,N5313.8099E00243.388,760,95
2019-03-13 06:41:22,N5313.8099E00243.388,770,100
2019-03-13 06:42:22,N5313.6716E00243.299,331,613
