Data,DateTime,EventNumber,GpsPos,Team
1605,2019-01-24 18:08:23,650,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:08:23,760,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:08:23,770,N0547.2240E11801.522,Team Toccata
1276,2019-01-24 18:09:24,341,N0547.2240E11801.522,Team Toccata
1609,2019-01-24 18:09:24,640,N0547.2240E11801.522,Team Toccata
1610,2019-01-24 18:09:24,650,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:09:24,760,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:09:24,770,N0547.2240E11801.522,Team Toccata
1288,2019-01-24 18:10:24,341,N0547.2240E11801.522,Team Toccata
1612,2019-01-24 18:10:24,640,N0547.2240E11801.522,Team Toccata
1612,2019-01-24 18:10:24,650,N0547.2240E11801.522,Team Toccata
96,2019-01-24 18:10:24,760,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:10:24,770,N0547.2240E11801.522,Team Toccata
1301,2019-01-24 18:11:24,341,N0547.2240E11801.522,Team Toccata
1611,2019-01-24 18:11:24,640,N0547.2240E11801.522,Team Toccata
1617,2019-01-24 18:11:24,650,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:11:24,760,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:11:24,770,N0547.2240E11801.522,Team Toccata
1313,2019-01-24 18:12:24,341,N0547.2242E11801.522,Team Toccata
1604,2019-01-24 18:12:24,640,N0547.2242E11801.522,Team Toccata
1606,2019-01-24 18:12:24,650,N0547.2242E11801.522,Team Toccata
97,2019-01-24 18:12:24,760,N0547.2242E11801.522,Team Toccata
97,2019-01-24 18:12:24,770,N0547.2242E11801.522,Team Toccata
1325,2019-01-24 18:13:24,341,N0547.2242E11801.522,Team Toccata
1603,2019-01-24 18:13:24,640,N0547.2242E11801.522,Team Toccata
1601,2019-01-24 18:13:24,650,N0547.2242E11801.522,Team Toccata
97,2019-01-24 18:13:24,760,N0547.2242E11801.522,Team Toccata
97,2019-01-24 18:13:24,770,N0547.2242E11801.522,Team Toccata
1337,2019-01-24 18:14:24,341,N0547.2243E11801.522,Team Toccata
1603,2019-01-24 18:14:24,640,N0547.2243E11801.522,Team Toccata
1592,2019-01-24 18:14:24,650,N0547.2243E11801.522,Team Toccata
97,2019-01-24 18:14:24,760,N0547.2243E11801.522,Team Toccata
97,2019-01-24 18:14:24,770,N0547.2243E11801.522,Team Toccata
1348,2019-01-24 18:15:24,341,N0547.2242E11801.522,Team Toccata
1595,2019-01-24 18:15:24,640,N0547.2242E11801.522,Team Toccata
1591,2019-01-24 18:15:24,650,N0547.2242E11801.522,Team Toccata
97,2019-01-24 18:15:24,760,N0547.2242E11801.522,Team Toccata
97,2019-01-24 18:15:24,770,N0547.2242E11801.522,Team Toccata
1361,2019-01-24 18:16:24,341,N0547.2242E11801.522,Team Toccata
1591,2019-01-24 18:16:24,640,N0547.2242E11801.522,Team Toccata
1583,2019-01-24 18:16:24,650,N0547.2242E11801.522,Team Toccata
97,2019-01-24 18:16:24,760,N0547.2242E11801.522,Team Toccata
97,2019-01-24 18:16:24,770,N0547.2242E11801.522,Team Toccata
1374,2019-01-24 18:17:24,341,N0547.2242E11801.522,Team Toccata
1591,2019-01-24 18:17:24,640,N0547.2242E11801.522,Team Toccata
1598,2019-01-24 18:17:24,650,N0547.2242E11801.522,Team Toccata
97,2019-01-24 18:17:24,760,N0547.2242E11801.522,Team Toccata
98,2019-01-24 18:17:24,770,N0547.2242E11801.522,Team Toccata
1387,2019-01-24 18:18:24,341,N0547.2242E11801.522,Team Toccata
1607,2019-01-24 18:18:24,640,N0547.2242E11801.522,Team Toccata
1587,2019-01-24 18:18:24,650,N0547.2242E11801.522,Team Toccata
97,2019-01-24 18:18:24,760,N0547.2242E11801.522,Team Toccata
98,2019-01-24 18:18:24,770,N0547.2242E11801.522,Team Toccata
1399,2019-01-24 18:19:24,341,N0547.2242E11801.522,Team Toccata
1604,2019-01-24 18:19:24,640,N0547.2242E11801.522,Team Toccata
1613,2019-01-24 18:19:24,650,N0547.2242E11801.522,Team Toccata
97,2019-01-24 18:19:24,760,N0547.2242E11801.522,Team Toccata
98,2019-01-24 18:19:24,770,N0547.2242E11801.522,Team Toccata
1412,2019-01-24 18:20:24,341,N0547.2240E11801.522,Team Toccata
1602,2019-01-24 18:20:24,640,N0547.2240E11801.522,Team Toccata
1613,2019-01-24 18:20:24,650,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:20:24,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:20:24,770,N0547.2240E11801.522,Team Toccata
1425,2019-01-24 18:21:24,341,N0547.2240E11801.522,Team Toccata
1584,2019-01-24 18:21:24,640,N0547.2240E11801.522,Team Toccata
1589,2019-01-24 18:21:24,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:21:24,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:21:24,770,N0547.2240E11801.522,Team Toccata
1437,2019-01-24 18:22:24,341,N0547.2240E11801.522,Team Toccata
1600,2019-01-24 18:22:24,640,N0547.2240E11801.522,Team Toccata
1591,2019-01-24 18:22:24,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:22:24,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:22:24,770,N0547.2240E11801.522,Team Toccata
1450,2019-01-24 18:23:24,341,N0547.2240E11801.522,Team Toccata
1621,2019-01-24 18:23:24,640,N0547.2240E11801.522,Team Toccata
1609,2019-01-24 18:23:24,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:23:24,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:23:24,770,N0547.2240E11801.522,Team Toccata
1463,2019-01-24 18:24:24,341,N0547.2241E11801.522,Team Toccata
1619,2019-01-24 18:24:24,640,N0547.2241E11801.522,Team Toccata
1612,2019-01-24 18:24:24,650,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:24:24,760,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:24:24,770,N0547.2241E11801.522,Team Toccata
1475,2019-01-24 18:25:24,341,N0547.2240E11801.522,Team Toccata
1620,2019-01-24 18:25:24,640,N0547.2240E11801.522,Team Toccata
1616,2019-01-24 18:25:24,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:25:24,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:25:24,770,N0547.2240E11801.522,Team Toccata
1488,2019-01-24 18:26:24,341,N0547.2240E11801.522,Team Toccata
1611,2019-01-24 18:26:24,640,N0547.2240E11801.522,Team Toccata
1603,2019-01-24 18:26:24,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:26:24,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:26:24,770,N0547.2240E11801.522,Team Toccata
1500,2019-01-24 18:27:24,341,N0547.2240E11801.522,Team Toccata
1608,2019-01-24 18:27:24,640,N0547.2240E11801.522,Team Toccata
1604,2019-01-24 18:27:24,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:27:24,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:27:24,770,N0547.2240E11801.522,Team Toccata
1513,2019-01-24 18:28:24,341,N0547.2239E11801.522,Team Toccata
1621,2019-01-24 18:28:24,640,N0547.2239E11801.522,Team Toccata
1618,2019-01-24 18:28:24,650,N0547.2239E11801.522,Team Toccata
97,2019-01-24 18:28:24,760,N0547.2239E11801.522,Team Toccata
98,2019-01-24 18:28:24,770,N0547.2239E11801.522,Team Toccata
1525,2019-01-24 18:29:24,341,N0547.2239E11801.522,Team Toccata
1603,2019-01-24 18:29:24,640,N0547.2239E11801.522,Team Toccata
1618,2019-01-24 18:29:24,650,N0547.2239E11801.522,Team Toccata
97,2019-01-24 18:29:24,760,N0547.2239E11801.522,Team Toccata
98,2019-01-24 18:29:24,770,N0547.2239E11801.522,Team Toccata
1538,2019-01-24 18:30:24,341,N0547.2240E11801.522,Team Toccata
1614,2019-01-24 18:30:24,640,N0547.2240E11801.522,Team Toccata
1625,2019-01-24 18:30:24,650,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:30:24,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:30:24,770,N0547.2240E11801.522,Team Toccata
1550,2019-01-24 18:31:24,341,N0547.2240E11801.522,Team Toccata
1612,2019-01-24 18:31:24,640,N0547.2240E11801.522,Team Toccata
1641,2019-01-24 18:31:24,650,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:31:24,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:31:24,770,N0547.2240E11801.522,Team Toccata
1562,2019-01-24 18:32:24,341,N0547.2240E11801.522,Team Toccata
1612,2019-01-24 18:32:24,640,N0547.2240E11801.522,Team Toccata
1624,2019-01-24 18:32:24,650,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:32:24,760,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:32:24,770,N0547.2240E11801.522,Team Toccata
1575,2019-01-24 18:33:24,341,N0547.2240E11801.522,Team Toccata
1612,2019-01-24 18:33:24,640,N0547.2240E11801.522,Team Toccata
1609,2019-01-24 18:33:24,650,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:33:24,760,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:33:24,770,N0547.2240E11801.522,Team Toccata
1587,2019-01-24 18:34:24,341,N0547.2240E11801.522,Team Toccata
1608,2019-01-24 18:34:24,640,N0547.2240E11801.522,Team Toccata
1605,2019-01-24 18:34:24,650,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:34:24,760,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:34:24,770,N0547.2240E11801.522,Team Toccata
1599,2019-01-24 18:35:25,341,N0547.2240E11801.522,Team Toccata
1606,2019-01-24 18:35:25,640,N0547.2240E11801.522,Team Toccata
1612,2019-01-24 18:35:25,650,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:35:25,760,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:35:25,770,N0547.2240E11801.522,Team Toccata
1612,2019-01-24 18:36:25,341,N0547.2240E11801.522,Team Toccata
1600,2019-01-24 18:36:25,640,N0547.2240E11801.522,Team Toccata
1611,2019-01-24 18:36:25,650,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:36:25,760,N0547.2240E11801.522,Team Toccata
97,2019-01-24 18:36:25,770,N0547.2240E11801.522,Team Toccata
1624,2019-01-24 18:37:25,341,N0547.2241E11801.522,Team Toccata
1600,2019-01-24 18:37:25,640,N0547.2241E11801.522,Team Toccata
1608,2019-01-24 18:37:25,650,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:37:25,760,N0547.2241E11801.522,Team Toccata
97,2019-01-24 18:37:25,770,N0547.2241E11801.522,Team Toccata
1636,2019-01-24 18:38:25,341,N0547.2240E11801.522,Team Toccata
1597,2019-01-24 18:38:25,640,N0547.2240E11801.522,Team Toccata
1603,2019-01-24 18:38:25,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:38:25,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:38:25,770,N0547.2240E11801.522,Team Toccata
1649,2019-01-24 18:39:25,341,N0547.2241E11801.522,Team Toccata
1591,2019-01-24 18:39:25,640,N0547.2241E11801.522,Team Toccata
1592,2019-01-24 18:39:25,650,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:39:25,760,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:39:25,770,N0547.2241E11801.522,Team Toccata
1661,2019-01-24 18:40:25,341,N0547.2240E11801.522,Team Toccata
1601,2019-01-24 18:40:25,640,N0547.2240E11801.522,Team Toccata
1604,2019-01-24 18:40:25,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:40:25,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:40:25,770,N0547.2240E11801.522,Team Toccata
1674,2019-01-24 18:41:25,341,N0547.2241E11801.522,Team Toccata
1609,2019-01-24 18:41:25,640,N0547.2241E11801.522,Team Toccata
1613,2019-01-24 18:41:25,650,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:41:25,760,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:41:25,770,N0547.2241E11801.522,Team Toccata
1686,2019-01-24 18:42:25,341,N0547.2241E11801.522,Team Toccata
1609,2019-01-24 18:42:25,640,N0547.2241E11801.522,Team Toccata
1606,2019-01-24 18:42:25,650,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:42:25,760,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:42:25,770,N0547.2241E11801.522,Team Toccata
1698,2019-01-24 18:43:25,341,N0547.2241E11801.522,Team Toccata
1603,2019-01-24 18:43:25,640,N0547.2241E11801.522,Team Toccata
1603,2019-01-24 18:43:25,650,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:43:25,760,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:43:25,770,N0547.2241E11801.522,Team Toccata
1708,2019-01-24 18:44:25,341,N0547.2241E11801.522,Team Toccata
1618,2019-01-24 18:44:25,640,N0547.2241E11801.522,Team Toccata
1592,2019-01-24 18:44:25,650,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:44:25,760,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:44:25,770,N0547.2241E11801.522,Team Toccata
1717,2019-01-24 18:45:25,341,N0547.2241E11801.522,Team Toccata
1625,2019-01-24 18:45:25,640,N0547.2241E11801.522,Team Toccata
1659,2019-01-24 18:45:25,650,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:45:25,760,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:45:25,770,N0547.2241E11801.522,Team Toccata
1726,2019-01-24 18:46:25,341,N0547.2240E11801.522,Team Toccata
1554,2019-01-24 18:46:25,640,N0547.2240E11801.522,Team Toccata
1587,2019-01-24 18:46:25,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:46:25,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:46:25,770,N0547.2240E11801.522,Team Toccata
1735,2019-01-24 18:47:25,341,N0547.2240E11801.522,Team Toccata
1608,2019-01-24 18:47:25,640,N0547.2240E11801.522,Team Toccata
1607,2019-01-24 18:47:25,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:47:25,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:47:25,770,N0547.2240E11801.522,Team Toccata
1743,2019-01-24 18:48:25,341,N0547.2240E11801.522,Team Toccata
1614,2019-01-24 18:48:25,640,N0547.2240E11801.522,Team Toccata
1613,2019-01-24 18:48:25,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:48:25,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:48:25,770,N0547.2240E11801.522,Team Toccata
1752,2019-01-24 18:49:25,341,N0547.2240E11801.522,Team Toccata
1612,2019-01-24 18:49:25,640,N0547.2240E11801.522,Team Toccata
1617,2019-01-24 18:49:25,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:49:25,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:49:25,770,N0547.2240E11801.522,Team Toccata
1761,2019-01-24 18:50:25,341,N0547.2240E11801.522,Team Toccata
1612,2019-01-24 18:50:25,640,N0547.2240E11801.522,Team Toccata
1613,2019-01-24 18:50:25,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:50:25,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:50:25,770,N0547.2240E11801.522,Team Toccata
1771,2019-01-24 18:51:25,341,N0547.2241E11801.522,Team Toccata
1620,2019-01-24 18:51:25,640,N0547.2241E11801.522,Team Toccata
1605,2019-01-24 18:51:25,650,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:51:25,760,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:51:25,770,N0547.2241E11801.522,Team Toccata
1780,2019-01-24 18:52:25,341,N0547.2241E11801.522,Team Toccata
1597,2019-01-24 18:52:25,640,N0547.2241E11801.522,Team Toccata
1600,2019-01-24 18:52:25,650,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:52:25,760,N0547.2241E11801.522,Team Toccata
98,2019-01-24 18:52:25,770,N0547.2241E11801.522,Team Toccata
1790,2019-01-24 18:53:25,341,N0547.2240E11801.522,Team Toccata
1591,2019-01-24 18:53:25,640,N0547.2240E11801.522,Team Toccata
1596,2019-01-24 18:53:25,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:53:25,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:53:25,770,N0547.2240E11801.522,Team Toccata
1799,2019-01-24 18:54:25,341,N0547.2240E11801.522,Team Toccata
1617,2019-01-24 18:54:25,640,N0547.2240E11801.522,Team Toccata
1620,2019-01-24 18:54:25,650,N0547.2240E11801.522,Team Toccata
99,2019-01-24 18:54:25,760,N0547.2240E11801.522,Team Toccata
99,2019-01-24 18:54:25,770,N0547.2240E11801.522,Team Toccata
1808,2019-01-24 18:55:25,341,N0547.2239E11801.522,Team Toccata
1621,2019-01-24 18:55:25,640,N0547.2239E11801.522,Team Toccata
1612,2019-01-24 18:55:25,650,N0547.2239E11801.522,Team Toccata
98,2019-01-24 18:55:25,760,N0547.2239E11801.522,Team Toccata
98,2019-01-24 18:55:25,770,N0547.2239E11801.522,Team Toccata
1817,2019-01-24 18:56:25,341,N0547.2239E11801.522,Team Toccata
1630,2019-01-24 18:56:25,640,N0547.2239E11801.522,Team Toccata
1624,2019-01-24 18:56:25,650,N0547.2239E11801.522,Team Toccata
98,2019-01-24 18:56:25,760,N0547.2239E11801.522,Team Toccata
98,2019-01-24 18:56:25,770,N0547.2239E11801.522,Team Toccata
1826,2019-01-24 18:57:25,341,N0547.2240E11801.522,Team Toccata
1604,2019-01-24 18:57:25,640,N0547.2240E11801.522,Team Toccata
1606,2019-01-24 18:57:25,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:57:25,760,N0547.2240E11801.522,Team Toccata
98,2019-01-24 18:57:25,770,N0547.2240E11801.522,Team Toccata
1835,2019-01-24 18:58:25,341,N0547.2239E11801.522,Team Toccata
1594,2019-01-24 18:58:25,640,N0547.2239E11801.522,Team Toccata
1594,2019-01-24 18:58:25,650,N0547.2239E11801.522,Team Toccata
98,2019-01-24 18:58:25,760,N0547.2239E11801.522,Team Toccata
98,2019-01-24 18:58:25,770,N0547.2239E11801.522,Team Toccata
1845,2019-01-24 18:59:25,341,N0547.2239E11801.522,Team Toccata
1613,2019-01-24 18:59:25,640,N0547.2239E11801.522,Team Toccata
1609,2019-01-24 18:59:25,650,N0547.2239E11801.522,Team Toccata
99,2019-01-24 18:59:25,760,N0547.2239E11801.522,Team Toccata
99,2019-01-24 18:59:25,770,N0547.2239E11801.522,Team Toccata
1854,2019-01-24 19:00:25,341,N0547.2240E11801.522,Team Toccata
1613,2019-01-24 19:00:25,640,N0547.2240E11801.522,Team Toccata
1611,2019-01-24 19:00:25,650,N0547.2240E11801.522,Team Toccata
99,2019-01-24 19:00:25,760,N0547.2240E11801.522,Team Toccata
99,2019-01-24 19:00:25,770,N0547.2240E11801.522,Team Toccata
1864,2019-01-24 19:01:26,341,N0547.2240E11801.522,Team Toccata
1594,2019-01-24 19:01:26,640,N0547.2240E11801.522,Team Toccata
1629,2019-01-24 19:01:26,650,N0547.2240E11801.522,Team Toccata
99,2019-01-24 19:01:26,760,N0547.2240E11801.522,Team Toccata
99,2019-01-24 19:01:26,770,N0547.2240E11801.522,Team Toccata
1873,2019-01-24 19:02:26,341,N0547.2239E11801.522,Team Toccata
1612,2019-01-24 19:02:26,640,N0547.2239E11801.522,Team Toccata
1603,2019-01-24 19:02:26,650,N0547.2239E11801.522,Team Toccata
99,2019-01-24 19:02:26,760,N0547.2239E11801.522,Team Toccata
99,2019-01-24 19:02:26,770,N0547.2239E11801.522,Team Toccata
1883,2019-01-24 19:03:26,341,N0547.2240E11801.522,Team Toccata
1615,2019-01-24 19:03:26,640,N0547.2240E11801.522,Team Toccata
1610,2019-01-24 19:03:26,650,N0547.2240E11801.522,Team Toccata
99,2019-01-24 19:03:26,760,N0547.2240E11801.522,Team Toccata
99,2019-01-24 19:03:26,770,N0547.2240E11801.522,Team Toccata
1892,2019-01-24 19:04:26,341,N0547.2240E11801.522,Team Toccata
1604,2019-01-24 19:04:26,640,N0547.2240E11801.522,Team Toccata
1617,2019-01-24 19:04:26,650,N0547.2240E11801.522,Team Toccata
99,2019-01-24 19:04:26,760,N0547.2240E11801.522,Team Toccata
99,2019-01-24 19:04:26,770,N0547.2240E11801.522,Team Toccata
1901,2019-01-24 19:05:26,341,N0547.2239E11801.522,Team Toccata
1612,2019-01-24 19:05:26,640,N0547.2239E11801.522,Team Toccata
1632,2019-01-24 19:05:26,650,N0547.2239E11801.522,Team Toccata
98,2019-01-24 19:05:26,760,N0547.2239E11801.522,Team Toccata
98,2019-01-24 19:05:26,770,N0547.2239E11801.522,Team Toccata
1910,2019-01-24 19:06:26,341,N0547.2238E11801.522,Team Toccata
1619,2019-01-24 19:06:26,640,N0547.2238E11801.522,Team Toccata
1616,2019-01-24 19:06:26,650,N0547.2238E11801.522,Team Toccata
98,2019-01-24 19:06:26,760,N0547.2238E11801.522,Team Toccata
98,2019-01-24 19:06:26,770,N0547.2238E11801.522,Team Toccata
1919,2019-01-24 19:07:26,341,N0547.2239E11801.522,Team Toccata
1608,2019-01-24 19:07:26,640,N0547.2239E11801.522,Team Toccata
1601,2019-01-24 19:07:26,650,N0547.2239E11801.522,Team Toccata
98,2019-01-24 19:07:26,760,N0547.2239E11801.522,Team Toccata
98,2019-01-24 19:07:26,770,N0547.2239E11801.522,Team Toccata
1928,2019-01-24 19:08:26,341,N0547.2239E11801.522,Team Toccata
1602,2019-01-24 19:08:26,640,N0547.2239E11801.522,Team Toccata
1612,2019-01-24 19:08:26,650,N0547.2239E11801.522,Team Toccata
98,2019-01-24 19:08:26,760,N0547.2239E11801.522,Team Toccata
99,2019-01-24 19:08:26,770,N0547.2239E11801.522,Team Toccata
1937,2019-01-24 19:09:26,341,N0547.2239E11801.522,Team Toccata
1616,2019-01-24 19:09:26,640,N0547.2239E11801.522,Team Toccata
1616,2019-01-24 19:09:26,650,N0547.2239E11801.522,Team Toccata
98,2019-01-24 19:09:26,760,N0547.2239E11801.522,Team Toccata
99,2019-01-24 19:09:26,770,N0547.2239E11801.522,Team Toccata
1946,2019-01-24 19:10:26,341,N0547.2240E11801.522,Team Toccata
1610,2019-01-24 19:10:26,640,N0547.2240E11801.522,Team Toccata
1606,2019-01-24 19:10:26,650,N0547.2240E11801.522,Team Toccata
98,2019-01-24 19:10:26,760,N0547.2240E11801.522,Team Toccata
99,2019-01-24 19:10:26,770,N0547.2240E11801.522,Team Toccata
1955,2019-01-24 19:11:26,341,N0547.2241E11801.522,Team Toccata
1597,2019-01-24 19:11:26,640,N0547.2241E11801.522,Team Toccata
1608,2019-01-24 19:11:26,650,N0547.2241E11801.522,Team Toccata
98,2019-01-24 19:11:26,760,N0547.2241E11801.522,Team Toccata
99,2019-01-24 19:11:26,770,N0547.2241E11801.522,Team Toccata
1965,2019-01-24 19:12:26,341,N0547.2242E11801.522,Team Toccata
1603,2019-01-24 19:12:26,640,N0547.2242E11801.522,Team Toccata
1613,2019-01-24 19:12:26,650,N0547.2242E11801.522,Team Toccata
99,2019-01-24 19:12:26,760,N0547.2242E11801.522,Team Toccata
99,2019-01-24 19:12:26,770,N0547.2242E11801.522,Team Toccata
1974,2019-01-24 19:13:26,341,N0547.2242E11801.522,Team Toccata
1598,2019-01-24 19:13:26,640,N0547.2242E11801.522,Team Toccata
1589,2019-01-24 19:13:26,650,N0547.2242E11801.522,Team Toccata
99,2019-01-24 19:13:26,760,N0547.2242E11801.522,Team Toccata
98,2019-01-24 19:13:26,770,N0547.2242E11801.522,Team Toccata
1983,2019-01-24 19:14:26,341,N0547.2241E11801.522,Team Toccata
1612,2019-01-24 19:14:26,640,N0547.2241E11801.522,Team Toccata
1605,2019-01-24 19:14:26,650,N0547.2241E11801.522,Team Toccata
99,2019-01-24 19:14:26,760,N0547.2241E11801.522,Team Toccata
99,2019-01-24 19:14:26,770,N0547.2241E11801.522,Team Toccata
1992,2019-01-24 19:15:26,341,N0547.2240E11801.522,Team Toccata
1605,2019-01-24 19:15:26,640,N0547.2240E11801.522,Team Toccata
1599,2019-01-24 19:15:26,650,N0547.2240E11801.522,Team Toccata
99,2019-01-24 19:15:26,760,N0547.2240E11801.522,Team Toccata
99,2019-01-24 19:15:26,770,N0547.2240E11801.522,Team Toccata
2002,2019-01-24 19:16:26,341,N0547.2240E11801.522,Team Toccata
1607,2019-01-24 19:16:26,640,N0547.2240E11801.522,Team Toccata
1605,2019-01-24 19:16:26,650,N0547.2240E11801.522,Team Toccata
99,2019-01-24 19:16:26,760,N0547.2240E11801.522,Team Toccata
